LoggerBefore,DeviceTime,Light,Setpoint,Intensity,LoggerAfter
1589810485.511799574,1589803285.954293013,0,0,0,1589810485.511799574
1589810485.511799574,1589803285.962505102,0,0,0,1589810485.511799574
1589810485.511799574,1589803285.970602036,0,0,0,1589810485.511799574
1589810485.511799574,1589803285.978630066,0,0,0,1589810485.511799574
1589810485.511799574,1589803285.986695051,0,0,0,1589810485.511799574
1589810485.551496506,1589803285.994759083,0,0,0,1589810485.551496506
1589810485.599843979,1589803286.002846956,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.012281895,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.020669937,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.028882027,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.037957907,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.046097994,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.054060936,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.062767982,0,0,0,1589810485.599843979
1589810485.599843979,1589803286.070935965,0,0,0,1589810485.599843979
1589810485.632845879,1589803286.079200029,0,0,0,1589810485.632845879
1589810485.676891565,1589803286.087223053,0,0,0,1589810485.677887440
1589810485.677887440,1589803286.096669912,0,0,0,1589810485.677887440
1589810485.677887440,1589803286.104964972,0,0,0,1589810485.677887440
1589810485.677887440,1589803286.113846064,0,0,0,1589810485.677887440
1589810485.677887440,1589803286.121948004,0,0,0,1589810485.677887440
1589810485.677887440,1589803286.129942894,0,0,0,1589810485.677887440
1589810485.732262611,1589803286.139262915,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.147811890,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.155935049,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.164623976,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.172861099,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.180883884,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.190934896,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.199115038,0,0,0,1589810485.732262611
1589810485.732262611,1589803286.207113028,0,0,0,1589810485.732262611
1589810485.759958267,1589803286.215099096,0,0,0,1589810485.759958267
1589810485.800946712,1589803286.223089933,0,0,0,1589810485.800946712
1589810485.800946712,1589803286.232954979,0,0,0,1589810485.800946712
1589810485.800946712,1589803286.241293907,0,0,0,1589810485.800946712
1589810485.800946712,1589803286.249264002,0,0,0,1589810485.800946712
1589810485.800946712,1589803286.257381916,0,0,0,1589810485.800946712
1589810485.800946712,1589803286.265923023,0,0,0,1589810485.800946712
1589810485.875596285,1589803286.274204016,0,0,0,1589810485.875596285
1589810485.876478195,1589803286.284477949,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.292633057,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.300668001,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.308717966,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.316703081,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.324820042,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.334911108,0,0,0,1589810485.876478195
1589810485.876478195,1589803286.343260050,0,0,0,1589810485.876478195
1589810485.887479544,1589803286.351290941,0,0,0,1589810485.887479544
1589810485.887479544,1589803286.359266043,0,0,0,1589810485.887479544
1589810485.887479544,1589803286.367865086,0,0,0,1589810485.887479544
1589810485.929497719,1589803286.377667904,0,0,0,1589810485.929497719
1589810485.929497719,1589803286.386290073,0,0,0,1589810485.929497719
1589810485.929497719,1589803286.394290924,0,0,0,1589810485.929497719
1589810485.929497719,1589803286.402214050,0,0,0,1589810485.929497719
1589810485.929497719,1589803286.410248995,0,0,0,1589810485.929497719
1589810486.011656761,1589803286.418272972,0,0,0,1589810486.011656761
1589810486.011656761,1589803286.428172112,0,0,0,1589810486.011656761
1589810486.011656761,1589803286.436486959,0,0,0,1589810486.011656761
1589810486.011656761,1589803286.444650888,0,0,0,1589810486.011656761
1589810486.011656761,1589803286.452636003,0,0,0,1589810486.011656761
1589810486.011656761,1589803286.460695028,0,0,0,1589810486.012529612
1589810486.076637268,1589803286.470470905,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.479232073,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.487246990,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.495222092,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.503246069,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.511245966,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.520593882,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.529443979,0,0,0,1589810486.076637268
1589810486.076637268,1589803286.537631035,0,0,0,1589810486.076637268
1589810486.094750404,1589803286.545766115,0,0,0,1589810486.094750404
1589810486.094750404,1589803286.553838015,0,0,0,1589810486.094750404
1589810486.094750404,1589803286.561935902,0,0,0,1589810486.094750404
1589810486.137866735,1589803286.571549892,0,0,0,1589810486.137866735
1589810486.137866735,1589803286.580609083,0,0,0,1589810486.137866735
1589810486.137866735,1589803286.588777065,0,0,0,1589810486.137866735
1589810486.137866735,1589803286.596846104,0,0,0,1589810486.137866735
1589810486.137866735,1589803286.604841948,0,0,0,1589810486.137866735
1589810486.137866735,1589803286.612852097,0,0,0,1589810486.137866735
1589810486.216822624,1589803286.622101068,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.630631924,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.638802052,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.646871090,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.654920101,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.662933111,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.672960997,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.681278944,0,0,0,1589810486.216822624
1589810486.216822624,1589803286.689214945,0,0,0,1589810486.216822624
1589810486.220822334,1589803286.697242022,0,0,0,1589810486.220822334
1589810486.220822334,1589803286.705214977,0,0,0,1589810486.220822334
1589810486.263967991,1589803286.714628935,0,0,0,1589810486.263967991
1589810486.315137386,1589803286.723212957,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.731271029,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.739293098,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.747287989,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.755285978,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.765249968,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.773909092,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.782028913,0,0,0,1589810486.315137386
1589810486.315137386,1589803286.789921999,0,0,0,1589810486.315137386
1589810486.344229937,1589803286.797899961,0,0,0,1589810486.344229937
1589810486.384308577,1589803286.805882931,0,0,0,1589810486.384308577
1589810486.384308577,1589803286.815941095,0,0,0,1589810486.384308577
1589810486.384308577,1589803286.824250937,0,0,0,1589810486.384308577
1589810486.384308577,1589803286.832207918,0,0,0,1589810486.384308577
1589810486.384308577,1589803286.840240955,0,0,0,1589810486.384308577
1589810486.384308577,1589803286.848268032,0,0,0,1589810486.384308577
1589810486.460449219,1589803286.856198072,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.866112947,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.874871969,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.883102894,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.891025066,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.898979902,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.908463955,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.916965008,0,0,0,1589810486.460449219
1589810486.460449219,1589803286.924948931,0,0,0,1589810486.460449219
1589810486.463448763,1589803286.932980061,0,0,0,1589810486.463448763
1589810486.463448763,1589803286.940989017,0,0,0,1589810486.463448763
1589810486.463448763,1589803286.949033022,0,0,0,1589810486.463448763
1589810486.505140543,1589803286.958353996,0,0,0,1589810486.505140543
1589810486.552816153,1589803286.966830969,0,0,0,1589810486.552816153
1589810486.552816153,1589803286.974889994,0,0,0,1589810486.552816153
1589810486.552816153,1589803286.983649015,0,0,0,1589810486.552816153
1589810486.552816153,1589803286.991861105,0,0,0,1589810486.552816153
1589810486.552816153,1589803286.999885082,0,0,0,1589810486.552816153
1589810486.552816153,1589803287.009236097,0,0,0,1589810486.552816153
1589810486.552816153,1589803287.017838001,0,0,0,1589810486.552816153
1589810486.552816153,1589803287.025895119,0,0,0,1589810486.552816153
1589810486.552816153,1589803287.034133911,0,0,0,1589810486.552816153
1589810486.585355759,1589803287.042135000,0,0,0,1589810486.585355759
1589810486.626445293,1589803287.051336050,0,0,0,1589810486.626445293
1589810486.626445293,1589803287.060105085,0,0,0,1589810486.626445293
1589810486.626445293,1589803287.068100929,0,0,0,1589810486.626445293
1589810486.626445293,1589803287.076061010,0,0,0,1589810486.626445293
1589810486.626445293,1589803287.084588051,0,0,0,1589810486.626445293
1589810486.626445293,1589803287.092768908,0,0,0,1589810486.626445293
1589810486.701309443,1589803287.102164030,0,0,0,1589810486.701309443
1589810486.702192783,1589803287.110661983,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.118802071,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.127049923,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.135096073,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.143073082,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.153068066,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.161039114,0,0,0,1589810486.702192783
1589810486.702192783,1589803287.168956041,0,0,0,1589810486.702192783
1589810486.708199501,1589803287.176953077,0,0,0,1589810486.709191799
1589810486.709191799,1589803287.185044050,0,0,0,1589810486.709191799
1589810486.752192259,1589803287.194855928,0,0,0,1589810486.752192259
1589810486.752192259,1589803287.203336954,0,0,0,1589810486.752192259
1589810486.752192259,1589803287.211390972,0,0,0,1589810486.752192259
1589810486.752192259,1589803287.219620943,0,0,0,1589810486.752192259
1589810486.752192259,1589803287.227802992,0,0,0,1589810486.752192259
1589810486.752192259,1589803287.235873938,0,0,0,1589810486.752192259
1589810486.835084200,1589803287.244188070,0,0,0,1589810486.835084200
1589810486.835084200,1589803287.254220009,0,0,0,1589810486.835084200
1589810486.835084200,1589803287.262247086,0,0,0,1589810486.835084200
1589810486.835084200,1589803287.270256042,0,0,0,1589810486.835084200
1589810486.835084200,1589803287.278228045,0,0,0,1589810486.835084200
1589810486.835084200,1589803287.286400080,0,0,0,1589810486.835084200
1589810486.882215738,1589803287.296247959,0,0,0,1589810486.882215738
1589810486.882215738,1589803287.304673910,0,0,0,1589810486.882215738
1589810486.882215738,1589803287.312699080,0,0,0,1589810486.882215738
1589810486.882215738,1589803287.320825100,0,0,0,1589810486.882215738
1589810486.882215738,1589803287.328851938,0,0,0,1589810486.882215738
1589810486.882215738,1589803287.338157892,0,0,0,1589810486.882215738
1589810486.883121014,1589803287.346841097,0,0,0,1589810486.883121014
1589810486.883121014,1589803287.354868889,0,0,0,1589810486.883121014
1589810486.883121014,1589803287.362850904,0,0,0,1589810486.883121014
1589810486.916093111,1589803287.370836020,0,0,0,1589810486.916093111
1589810486.957091570,1589803287.378873110,0,0,0,1589810486.957091570
1589810486.957091570,1589803287.389385939,0,0,0,1589810486.957091570
1589810486.957091570,1589803287.397835016,0,0,0,1589810486.957091570
1589810486.957091570,1589803287.405904055,0,0,0,1589810486.957091570
1589810486.957091570,1589803287.413944006,0,0,0,1589810486.957091570
1589810486.957091570,1589803287.421948910,0,0,0,1589810486.957091570
1589810487.020091295,1589803287.431196928,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.439702034,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.447869062,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.455904961,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.463876963,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.473246098,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.481703997,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.490159035,0,0,0,1589810487.020091295
1589810487.020091295,1589803287.498410940,0,0,0,1589810487.020091295
1589810487.040090322,1589803287.506628036,0,0,0,1589810487.040090322
1589810487.079209328,1589803287.514787912,0,0,0,1589810487.079209328
1589810487.080092669,1589803287.524825096,0,0,0,1589810487.080092669
1589810487.080092669,1589803287.533086061,0,0,0,1589810487.080092669
1589810487.080092669,1589803287.541066885,0,0,0,1589810487.080092669
1589810487.080092669,1589803287.548963070,0,0,0,1589810487.080092669
1589810487.080092669,1589803287.556942940,0,0,0,1589810487.080092669
1589810487.159847736,1589803287.566416025,0,0,0,1589810487.159847736
1589810487.160838842,1589803287.574944019,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.582954884,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.590960979,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.599662066,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.608061075,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.617897987,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.626210928,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.634268999,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.642266989,0,0,0,1589810487.160838842
1589810487.160838842,1589803287.650226116,0,0,0,1589810487.160838842
1589810487.211676598,1589803287.659409046,0,0,0,1589810487.211676598
1589810487.297225475,1589803287.667910099,0,0,0,1589810487.297225475
1589810487.297225475,1589803287.675960064,0,0,0,1589810487.297225475
1589810487.297225475,1589803287.683965921,0,0,0,1589810487.297225475
1589810487.297225475,1589803287.692086935,0,0,0,1589810487.297225475
1589810487.297225475,1589803287.701236963,0,0,0,1589810487.297225475
1589810488.293156862,1589803288.719290972,0,0,100,1589810488.293156862
1589810489.282722235,1589803289.728281021,4,0,100,1589810489.282722235
1589810490.293909073,1589803290.738290071,4,0,100,1589810490.293909073
1589810491.304255962,1589803291.748279095,4,0,100,1589810491.304255962
1589810492.308614492,1589803292.758279085,4,0,100,1589810492.308614492
1589810493.317959785,1589803293.768285036,4,0,100,1589810493.318840742
1589810494.335257530,1589803294.786269903,4,0,0,1589810494.335257530
1589810495.345615864,1589803295.796281099,0,0,0,1589810495.345615864
1589810496.357815742,1589803296.806289911,0,0,0,1589810496.357815742
1589810497.369215012,1589803297.816265106,0,0,0,1589810497.369215012
1589810498.378520012,1589803298.826301098,0,0,0,1589810498.378520012
1589810499.396348953,1589803299.844268084,0,0,100,1589810499.396348953
1589810500.411627769,1589803300.854275942,4,0,100,1589810500.411627769
1589810501.420847416,1589803301.864274979,4,0,100,1589810501.420847416
1589810502.436217785,1589803302.874275923,4,0,100,1589810502.436217785
1589810503.484036207,1589803303.884300947,4,0,100,1589810503.484036207
1589810504.452410698,1589803304.902282000,4,0,0,1589810504.452410698
1589810505.467636824,1589803305.911298037,0,0,0,1589810505.467636824
1589810506.475769758,1589803306.921300888,0,0,0,1589810506.475769758
1589810507.479168653,1589803307.931294918,0,0,0,1589810507.479168653
1589810508.499454737,1589803308.941318989,0,0,0,1589810508.499454737
1589810509.512645960,1589803309.959296942,0,0,100,1589810509.512645960
1589810510.527517557,1589803310.969295979,4,0,100,1589810510.527517557
1589810511.533656597,1589803311.979315042,4,0,100,1589810511.533656597
1589810512.547566175,1589803312.989303112,4,0,100,1589810512.547566175
1589810513.551737547,1589803313.999319077,4,0,100,1589810513.551737547
